"X","Y","Date","sex","id","name"
1782667.2751567,2403375.14403984,2010-12-20 08:00:50,"F","F2","Lupe"
1782669.15940087,2403378.84048478,2010-12-20 08:10:07,"F","F2","Lupe"
1782672.28591896,2403367.90140511,2010-12-20 08:20:22,"F","F2","Lupe"
1782669.10391794,2403373.10808129,2010-12-20 09:00:13,"F","F2","Lupe"
1782676.45772531,2403367.20141644,2010-12-20 10:00:43,"F","F2","Lupe"
1782662.36296781,2403373.53254047,2010-12-20 10:22:45,"F","F2","Lupe"
1782673.05800597,2403373.08003918,2010-12-20 10:30:45,"F","F2","Lupe"
1782670.73633674,2403371.79507172,2010-12-20 10:33:34,"F","F2","Lupe"
1782664.13297355,2403373.26275383,2010-12-20 10:35:21,"F","F2","Lupe"
1782676.69750953,2403370.03745704,2010-12-20 10:36:06,"F","F2","Lupe"
1782647.89521693,2403391.04157474,2010-12-20 10:38:04,"F","F2","Lupe"
1782483.22845688,2403443.24629667,2010-12-20 10:46:35,"F","F2","Lupe"
1782389.60922531,2403594.34812695,2010-12-20 10:52:08,"F","F2","Lupe"
1782245.06648845,2403701.79600972,2010-12-20 11:00:16,"F","F2","Lupe"
1782264.29462033,2403541.19436216,2010-12-20 11:10:21,"F","F2","Lupe"
1782332.23095742,2403456.39448879,2010-12-20 11:14:06,"F","F2","Lupe"
1782376.91306189,2403457.81261705,2010-12-20 11:17:34,"F","F2","Lupe"
1782610.17492787,2403500.49952556,2010-12-20 11:24:15,"F","F2","Lupe"
1782727.25987312,2403562.34420852,2010-12-20 11:27:23,"F","F2","Lupe"
1782738.8741502,2403568.9543707,2010-12-20 11:28:11,"F","F2","Lupe"
1782736.98375787,2403597.55077014,2010-12-20 11:30:36,"F","F2","Lupe"
1782739.58735509,2403591.18499859,2010-12-20 11:32:06,"F","F2","Lupe"
1782735.95971288,2403585.38729587,2010-12-20 11:34:09,"F","F2","Lupe"
1782825.84506716,2403591.03957216,2010-12-20 11:40:25,"F","F2","Lupe"
1782820.03112189,2403608.97912733,2010-12-20 11:43:06,"F","F2","Lupe"
1782817.39407096,2403588.23354092,2010-12-20 11:45:22,"F","F2","Lupe"
1782820.5020937,2403593.50623629,2010-12-20 11:46:06,"F","F2","Lupe"
1782868.95165121,2403622.83147271,2010-12-20 11:49:14,"F","F2","Lupe"
1782829.98696211,2403597.8434719,2010-12-20 11:50:40,"F","F2","Lupe"
1782867.79320323,2403567.53468332,2010-12-20 11:52:21,"F","F2","Lupe"
1782844.70812436,2403567.89966756,2010-12-20 12:00:10,"F","F2","Lupe"
1782853.97194363,2403577.08844695,2010-12-20 12:10:26,"F","F2","Lupe"
1782866.03979375,2403561.2392009,2010-12-20 13:00:14,"F","F2","Lupe"
1782843.29799277,2403585.64221315,2010-12-20 14:00:56,"F","F2","Lupe"
1782852.03953896,2403575.14913339,2010-12-20 15:00:44,"F","F2","Lupe"
1782849.42273939,2403579.13447156,2010-12-20 16:00:55,"F","F2","Lupe"
1782849.84384948,2403575.6625538,2010-12-20 17:00:45,"F","F2","Lupe"
1782856.084096,2403567.14941735,2010-12-20 18:00:56,"F","F2","Lupe"
1782852.5296605,2403570.32690765,2010-12-20 19:01:16,"F","F2","Lupe"
1782843.6207679,2403576.76076331,2010-12-20 20:01:14,"F","F2","Lupe"
1782863.48915702,2403535.11631396,2010-12-20 21:00:55,"F","F2","Lupe"
1782841.52846473,2403578.81463459,2010-12-20 21:10:51,"F","F2","Lupe"
1782860.18249145,2403573.71334117,2010-12-20 21:12:06,"F","F2","Lupe"
1782858.04294153,2403568.62413066,2010-12-20 21:14:17,"F","F2","Lupe"
1782855.20694518,2403574.45248305,2010-12-20 21:16:08,"F","F2","Lupe"
1782846.8305481,2403579.45059572,2010-12-20 21:18:06,"F","F2","Lupe"
1782852.11736481,2403568.21943949,2010-12-20 21:20:07,"F","F2","Lupe"
1782873.66713966,2403554.24908351,2010-12-20 21:22:13,"F","F2","Lupe"
1782852.00085766,2403572.91197336,2010-12-20 21:30:33,"F","F2","Lupe"
1782854.43792164,2403576.49828763,2010-12-20 21:52:17,"F","F2","Lupe"
1782850.32876518,2403577.07518639,2010-12-20 21:54:06,"F","F2","Lupe"
1782911.00419852,2403537.78295495,2010-12-20 21:58:58,"F","F2","Lupe"
1783085.21478378,2403354.53477979,2010-12-20 22:10:22,"F","F2","Lupe"
1783020.09512165,2403435.51898939,2010-12-20 22:15:19,"F","F2","Lupe"
1783012.58279113,2403445.72899987,2010-12-20 22:16:06,"F","F2","Lupe"
1783022.25656929,2403446.51653109,2010-12-20 22:18:07,"F","F2","Lupe"
1783136.23470714,2403394.23250662,2010-12-20 22:20:11,"F","F2","Lupe"
1783156.12797876,2403414.5422782,2010-12-20 22:22:20,"F","F2","Lupe"
1783147.06463628,2403421.73175416,2010-12-20 22:24:06,"F","F2","Lupe"
1783172.77888522,2403508.57323444,2010-12-20 22:26:08,"F","F2","Lupe"
1783014.6968543,2403647.88759372,2010-12-20 22:28:03,"F","F2","Lupe"
1783029.16656353,2403715.26212211,2010-12-20 22:30:08,"F","F2","Lupe"
1783032.28449578,2403746.92884213,2010-12-20 22:32:25,"F","F2","Lupe"
1782980.97112767,2403709.0108884,2010-12-20 22:34:34,"F","F2","Lupe"
1782965.06260495,2403707.60745635,2010-12-20 22:36:16,"F","F2","Lupe"
1782951.82118324,2403726.75017151,2010-12-20 22:38:15,"F","F2","Lupe"
1782899.90529016,2403737.57973252,2010-12-20 22:40:11,"F","F2","Lupe"
1782918.42293864,2403736.97126045,2010-12-20 22:42:35,"F","F2","Lupe"
1782704.58457661,2403816.56713199,2010-12-20 22:51:21,"F","F2","Lupe"
1782718.35011248,2403824.26120452,2010-12-20 22:52:54,"F","F2","Lupe"
1782567.03288545,2403925.55047237,2010-12-20 23:00:47,"F","F2","Lupe"
1782813.08936217,2403882.37660437,2010-12-20 23:21:08,"F","F2","Lupe"
1782865.41629549,2403813.61295705,2010-12-20 23:24:07,"F","F2","Lupe"
1782898.95343541,2403689.07327667,2010-12-20 23:28:07,"F","F2","Lupe"
1782929.79714123,2403681.19834664,2010-12-20 23:30:06,"F","F2","Lupe"
1783041.71186756,2403671.98622342,2010-12-20 23:32:06,"F","F2","Lupe"
1783073.13712352,2403673.97703432,2010-12-20 23:34:06,"F","F2","Lupe"
1783062.95659999,2403670.14072889,2010-12-20 23:36:11,"F","F2","Lupe"
1783108.35299207,2403665.82945054,2010-12-20 23:38:07,"F","F2","Lupe"
1783082.84095457,2403685.11945319,2010-12-20 23:40:08,"F","F2","Lupe"
1783030.8893483,2403716.00337229,2010-12-20 23:42:06,"F","F2","Lupe"
1783036.2190085,2403722.17010117,2010-12-20 23:44:15,"F","F2","Lupe"
1783034.08396476,2403721.72164374,2010-12-20 23:46:05,"F","F2","Lupe"
1783054.57759283,2403729.08109833,2010-12-20 23:48:07,"F","F2","Lupe"
1783061.64954238,2403713.07049902,2010-12-20 23:50:07,"F","F2","Lupe"
1783021.57476614,2403762.44500751,2010-12-20 23:52:08,"F","F2","Lupe"
1783019.98447632,2403762.3093789,2010-12-20 23:54:06,"F","F2","Lupe"
1783013.69111317,2403776.55208014,2010-12-20 23:56:11,"F","F2","Lupe"
1783009.43627126,2403765.91987507,2010-12-20 23:58:11,"F","F2","Lupe"
1783013.47913529,2403760.4694033,2010-12-21 00:00:10,"F","F2","Lupe"
1782990.93836151,2403770.60981428,2010-12-21 00:05:39,"F","F2","Lupe"
1783004.28876301,2403759.79632212,2010-12-21 00:10:43,"F","F2","Lupe"
1783022.85414291,2403584.65686797,2010-12-21 00:15:21,"F","F2","Lupe"
1783065.68119133,2403561.68267004,2010-12-21 00:17:19,"F","F2","Lupe"
1783061.62110102,2403556.7929401,2010-12-21 00:18:05,"F","F2","Lupe"
1783118.10872285,2403510.6870071,2010-12-21 00:20:05,"F","F2","Lupe"
1783219.60817602,2403483.60790165,2010-12-21 00:22:06,"F","F2","Lupe"
1783196.79163714,2403458.94160581,2010-12-21 00:24:06,"F","F2","Lupe"
1783219.00893748,2403371.67419871,2010-12-21 00:26:08,"F","F2","Lupe"
1783264.76460757,2403333.91318737,2010-12-21 00:28:07,"F","F2","Lupe"
1783260.41100026,2403295.63672335,2010-12-21 00:30:07,"F","F2","Lupe"
1783235.40938525,2403274.04733494,2010-12-21 00:32:49,"F","F2","Lupe"
1783224.31836846,2403286.96953266,2010-12-21 00:34:57,"F","F2","Lupe"
1783254.61642549,2403290.79528042,2010-12-21 00:36:06,"F","F2","Lupe"
1783285.98383135,2403302.63819948,2010-12-21 00:38:06,"F","F2","Lupe"
1783245.69118812,2403353.59179831,2010-12-21 00:40:09,"F","F2","Lupe"
1783120.57702327,2403373.80090183,2010-12-21 00:42:05,"F","F2","Lupe"
1783077.37698322,2403404.87528741,2010-12-21 00:44:05,"F","F2","Lupe"
1783018.14842055,2403435.2989333,2010-12-21 00:46:51,"F","F2","Lupe"
1783011.80976327,2403416.83438522,2010-12-21 00:48:07,"F","F2","Lupe"
1782991.41898564,2403431.69930407,2010-12-21 00:50:07,"F","F2","Lupe"
1782992.76602991,2403417.78906276,2010-12-21 00:54:06,"F","F2","Lupe"
1782977.06470555,2403441.70090423,2010-12-21 00:56:10,"F","F2","Lupe"
1782978.67079286,2403404.9173496,2010-12-21 00:59:38,"F","F2","Lupe"
1782969.43918332,2403430.36204064,2010-12-21 01:00:33,"F","F2","Lupe"
1782995.07554508,2403415.91300161,2010-12-21 01:02:10,"F","F2","Lupe"
1782985.77969808,2403431.60354388,2010-12-21 01:04:06,"F","F2","Lupe"
1782970.98317895,2403420.63291305,2010-12-21 01:06:21,"F","F2","Lupe"
1782973.10496971,2403417.21937664,2010-12-21 01:08:05,"F","F2","Lupe"
1782967.04860383,2403421.81388177,2010-12-21 01:10:12,"F","F2","Lupe"
1782978.34152868,2403424.13342173,2010-12-21 01:20:20,"F","F2","Lupe"
1782972.59392196,2403424.95374357,2010-12-21 02:00:44,"F","F2","Lupe"
1782934.02081121,2403487.08810352,2010-12-21 02:08:28,"F","F2","Lupe"
1782894.28000606,2403587.01704576,2010-12-21 02:12:22,"F","F2","Lupe"
1782890.23095741,2403612.89709445,2010-12-21 02:14:08,"F","F2","Lupe"
1782879.14541419,2403687.53858502,2010-12-21 02:16:06,"F","F2","Lupe"
1782791.92260617,2403691.30182684,2010-12-21 02:20:05,"F","F2","Lupe"
1782760.69893038,2403656.97365948,2010-12-21 02:22:04,"F","F2","Lupe"
1782669.47794176,2403743.4552664,2010-12-21 02:26:07,"F","F2","Lupe"
1782648.47070447,2403744.30142417,2010-12-21 02:28:06,"F","F2","Lupe"
1782630.54560532,2403756.70756655,2010-12-21 02:30:14,"F","F2","Lupe"
1782626.75181007,2403779.04183762,2010-12-21 02:32:04,"F","F2","Lupe"
1782644.36239022,2403855.33577651,2010-12-21 02:34:07,"F","F2","Lupe"
1782714.7971055,2403937.78158065,2010-12-21 02:37:25,"F","F2","Lupe"
1782716.82934125,2403944.94697354,2010-12-21 02:38:07,"F","F2","Lupe"
1782722.6436628,2403942.43119832,2010-12-21 02:40:03,"F","F2","Lupe"
1782735.07112904,2403927.35626211,2010-12-21 02:42:08,"F","F2","Lupe"
1782800.38072786,2403959.06797139,2010-12-21 02:44:05,"F","F2","Lupe"
1782662.3428632,2403979.27441696,2010-12-21 02:46:07,"F","F2","Lupe"
1782626.52986638,2403971.49095739,2010-12-21 02:48:05,"F","F2","Lupe"
1782606.57557932,2403922.74421386,2010-12-21 02:50:05,"F","F2","Lupe"
1782505.21891446,2404019.9404077,2010-12-21 02:52:06,"F","F2","Lupe"
1782466.56280611,2404017.55940051,2010-12-21 02:54:06,"F","F2","Lupe"
1782473.1636088,2403983.30329765,2010-12-21 02:56:08,"F","F2","Lupe"
1782482.66679786,2403996.28075382,2010-12-21 02:58:14,"F","F2","Lupe"
1782467.96656997,2403988.26231262,2010-12-21 03:00:28,"F","F2","Lupe"
1782475.23836838,2403989.54841429,2010-12-21 03:02:08,"F","F2","Lupe"
1782493.3464061,2403992.71232008,2010-12-21 03:04:07,"F","F2","Lupe"
1782441.77682456,2403945.11357193,2010-12-21 03:08:05,"F","F2","Lupe"
1782426.1772863,2403947.98757002,2010-12-21 03:10:10,"F","F2","Lupe"
1782495.66418601,2403819.85900582,2010-12-21 03:20:19,"F","F2","Lupe"
1782498.25298625,2403725.18641167,2010-12-21 03:28:31,"F","F2","Lupe"
1782547.43101021,2403743.77196005,2010-12-21 03:30:11,"F","F2","Lupe"
1782458.96724067,2403715.99574206,2010-12-21 03:36:04,"F","F2","Lupe"
1782436.31578078,2403715.52278053,2010-12-21 03:38:17,"F","F2","Lupe"
1782367.50267792,2403726.06279296,2010-12-21 03:40:18,"F","F2","Lupe"
1782385.44700346,2403723.84730226,2010-12-21 03:42:09,"F","F2","Lupe"
1782377.51848958,2403722.54361372,2010-12-21 03:44:17,"F","F2","Lupe"
1782376.63720104,2403736.15052138,2010-12-21 03:46:18,"F","F2","Lupe"
1782414.9543979,2403711.43928938,2010-12-21 03:48:13,"F","F2","Lupe"
1782270.36931147,2403119.8266347,2010-12-21 04:43:26,"F","F2","Lupe"
1782282.26288618,2403115.40816326,2010-12-21 04:44:07,"F","F2","Lupe"
1782299.15757327,2403096.89992147,2010-12-21 04:46:06,"F","F2","Lupe"
1782350.26399358,2403096.06045918,2010-12-21 04:48:10,"F","F2","Lupe"
1782395.98696771,2403103.65061703,2010-12-21 04:50:04,"F","F2","Lupe"
1782395.40231787,2403069.32316751,2010-12-21 04:52:07,"F","F2","Lupe"
1782403.35116655,2403074.14574528,2010-12-21 04:54:07,"F","F2","Lupe"
1782406.68870732,2403090.66979863,2010-12-21 04:57:31,"F","F2","Lupe"
1782413.19586954,2403118.2115814,2010-12-21 04:59:19,"F","F2","Lupe"
1782385.53262235,2403116.08136004,2010-12-21 05:00:04,"F","F2","Lupe"
1782324.28981363,2403162.12258537,2010-12-21 05:03:20,"F","F2","Lupe"
1782329.17148646,2403158.24856738,2010-12-21 05:04:06,"F","F2","Lupe"
1782267.03933742,2403183.29280973,2010-12-21 05:06:05,"F","F2","Lupe"
1782232.64909653,2403125.23770606,2010-12-21 05:08:07,"F","F2","Lupe"
1782206.64313885,2403085.80910265,2010-12-21 05:10:08,"F","F2","Lupe"
1782227.46471573,2403077.94639499,2010-12-21 05:12:08,"F","F2","Lupe"
1782207.06175436,2403052.36258163,2010-12-21 05:14:08,"F","F2","Lupe"
1782160.42848341,2403029.19208547,2010-12-21 05:16:07,"F","F2","Lupe"
1782135.51209993,2402978.80173634,2010-12-21 05:18:12,"F","F2","Lupe"
1782110.64340639,2402915.42262325,2010-12-21 05:20:07,"F","F2","Lupe"
1781793.61629555,2402907.22060295,2010-12-21 05:27:40,"F","F2","Lupe"
1781759.21634593,2402920.2991725,2010-12-21 05:28:06,"F","F2","Lupe"
1781632.44937616,2403028.60308952,2010-12-21 05:36:47,"F","F2","Lupe"
1781622.04042972,2403020.50026693,2010-12-21 05:38:08,"F","F2","Lupe"
1781520.2952846,2403144.82303171,2010-12-21 05:44:07,"F","F2","Lupe"
1781421.90407188,2403194.82325933,2010-12-21 05:46:06,"F","F2","Lupe"
1781275.54665667,2403226.66099428,2010-12-21 05:48:04,"F","F2","Lupe"
1781207.34802229,2403263.05817112,2010-12-21 05:50:09,"F","F2","Lupe"
1781159.24411091,2403336.17140757,2010-12-21 05:52:13,"F","F2","Lupe"
1781140.30852331,2403336.501506,2010-12-21 05:54:08,"F","F2","Lupe"
1781121.5020508,2403422.46301913,2010-12-21 05:58:11,"F","F2","Lupe"
1781188.59100316,2403547.4043354,2010-12-21 06:00:06,"F","F2","Lupe"
1781268.91799446,2403607.11643379,2010-12-21 06:02:05,"F","F2","Lupe"
1781351.75832591,2403629.21749505,2010-12-21 06:04:06,"F","F2","Lupe"
1781467.19904725,2403615.30595095,2010-12-21 06:06:05,"F","F2","Lupe"
1781544.41750179,2403575.63790268,2010-12-21 06:08:13,"F","F2","Lupe"
1781612.90218801,2403601.44038802,2010-12-21 06:10:10,"F","F2","Lupe"
1781654.91263936,2403612.22476527,2010-12-21 06:12:06,"F","F2","Lupe"
1781685.97944877,2403629.2840831,2010-12-21 06:14:52,"F","F2","Lupe"
1781644.1500286,2403707.02700927,2010-12-21 06:20:09,"F","F2","Lupe"
1781597.46920476,2403792.8659678,2010-12-21 06:23:11,"F","F2","Lupe"
1781573.53312381,2403936.42237148,2010-12-21 06:26:37,"F","F2","Lupe"
1781671.15615014,2404025.83305933,2010-12-21 06:30:09,"F","F2","Lupe"
1781703.82945661,2404085.22444767,2010-12-21 06:32:10,"F","F2","Lupe"
1781800.41253538,2404097.36751575,2010-12-21 06:34:06,"F","F2","Lupe"
1781835.97660404,2404161.5670468,2010-12-21 06:36:08,"F","F2","Lupe"
1781843.64409667,2404269.94359006,2010-12-21 06:38:07,"F","F2","Lupe"
1781920.85858919,2404350.41491647,2010-12-21 06:40:07,"F","F2","Lupe"
1781941.97981805,2404386.46979541,2010-12-21 06:42:05,"F","F2","Lupe"
1781950.48822976,2404393.58368821,2010-12-21 06:44:10,"F","F2","Lupe"
1781955.5696153,2404343.34965385,2010-12-21 06:50:36,"F","F2","Lupe"
1781951.48199886,2404340.13074704,2010-12-21 06:52:05,"F","F2","Lupe"
1781953.5994882,2404340.29916486,2010-12-21 06:54:08,"F","F2","Lupe"
1781974.79647569,2404376.24577988,2010-12-21 06:56:05,"F","F2","Lupe"
1782039.70671601,2404484.12304763,2010-12-21 07:01:20,"F","F2","Lupe"
1782059.09999465,2404581.38168856,2010-12-21 07:04:19,"F","F2","Lupe"
1781996.10608314,2404553.40511178,2010-12-21 07:06:07,"F","F2","Lupe"
1781955.0430182,2404504.42757547,2010-12-21 07:08:06,"F","F2","Lupe"
1781969.92163589,2404421.4757171,2010-12-21 07:10:06,"F","F2","Lupe"
1781947.77167793,2404420.73193194,2010-12-21 07:12:08,"F","F2","Lupe"
1781971.21201228,2404404.69292206,2010-12-21 07:14:08,"F","F2","Lupe"
1781989.64580546,2404365.69435985,2010-12-21 07:16:07,"F","F2","Lupe"
1782073.86958992,2404362.2591943,2010-12-21 07:18:09,"F","F2","Lupe"
1782157.05300191,2404405.97378963,2010-12-21 07:20:03,"F","F2","Lupe"
1782130.50308739,2404398.4567827,2010-12-21 07:22:06,"F","F2","Lupe"
1782313.63979723,2404480.70789632,2010-12-21 07:29:25,"F","F2","Lupe"
1782313.81007451,2404508.68941784,2010-12-21 07:32:06,"F","F2","Lupe"
1782243.4771095,2404529.20441095,2010-12-21 07:39:15,"F","F2","Lupe"
1782436.32812538,2404532.45155437,2010-12-21 07:46:27,"F","F2","Lupe"
1782473.07262199,2404733.32281513,2010-12-21 07:54:31,"F","F2","Lupe"
1782458.59681992,2404742.36547438,2010-12-21 07:58:08,"F","F2","Lupe"
1782428.08018208,2404683.29619112,2010-12-21 08:00:38,"F","F2","Lupe"
1781973.87260788,2404760.68760024,2010-12-21 08:27:21,"F","F2","Lupe"
1781974.91163954,2404751.28702613,2010-12-21 08:28:43,"F","F2","Lupe"
1781930.11966951,2404728.26464896,2010-12-21 08:30:06,"F","F2","Lupe"
1781990.19917162,2404719.07719272,2010-12-21 08:32:04,"F","F2","Lupe"
1782009.17936551,2404756.75000227,2010-12-21 08:34:06,"F","F2","Lupe"
1782013.52093214,2404762.56712929,2010-12-21 08:36:08,"F","F2","Lupe"
1781980.4086747,2404775.35041357,2010-12-21 08:38:08,"F","F2","Lupe"
1782011.90724852,2404895.23993692,2010-12-21 08:40:06,"F","F2","Lupe"
1782016.00933949,2404892.57102255,2010-12-21 08:42:06,"F","F2","Lupe"
1782007.89616215,2404898.16008858,2010-12-21 08:44:09,"F","F2","Lupe"
1781998.88219202,2404940.52612348,2010-12-21 08:47:03,"F","F2","Lupe"
1781989.81371987,2404967.80060162,2010-12-21 08:52:23,"F","F2","Lupe"
1781983.36140941,2404972.02596135,2010-12-21 08:54:37,"F","F2","Lupe"
1782008.81528215,2404969.96971585,2010-12-21 08:56:04,"F","F2","Lupe"
1782019.05051405,2404958.73927085,2010-12-21 09:00:08,"F","F2","Lupe"
1782068.19386791,2404883.31760349,2010-12-21 09:04:13,"F","F2","Lupe"
1782042.48851967,2404836.16211127,2010-12-21 09:07:14,"F","F2","Lupe"
1782034.18617792,2404771.412024,2010-12-21 09:46:23,"F","F2","Lupe"
1782013.59192623,2404508.3827038,2010-12-21 09:54:31,"F","F2","Lupe"
1781956.1450078,2404359.10433057,2010-12-21 10:00:21,"F","F2","Lupe"
1781954.63016334,2404357.3445247,2010-12-21 10:02:07,"F","F2","Lupe"
1782385.52269742,2404370.73042207,2010-12-21 10:14:53,"F","F2","Lupe"
1782374.64560304,2404368.03907018,2010-12-21 10:17:19,"F","F2","Lupe"
1782396.88492005,2404370.10290296,2010-12-21 10:18:05,"F","F2","Lupe"
1782391.15380767,2404392.88531345,2010-12-21 10:22:11,"F","F2","Lupe"
1782416.21097277,2404430.85052684,2010-12-21 10:24:11,"F","F2","Lupe"
1782422.36402458,2404490.37267545,2010-12-21 10:26:06,"F","F2","Lupe"
1782511.77181242,2404528.56081392,2010-12-21 10:28:04,"F","F2","Lupe"
1782479.71537491,2404564.51531718,2010-12-21 10:30:06,"F","F2","Lupe"
1782475.219789,2404569.02023072,2010-12-21 10:32:08,"F","F2","Lupe"
1782473.26519643,2404562.51645398,2010-12-21 10:34:07,"F","F2","Lupe"
1782427.98043961,2404592.29404144,2010-12-21 10:36:12,"F","F2","Lupe"
1782440.00356699,2404793.56771371,2010-12-21 10:42:03,"F","F2","Lupe"
1782401.24889958,2404832.06966284,2010-12-21 10:44:07,"F","F2","Lupe"
1782420.01589196,2404828.87839988,2010-12-21 10:46:06,"F","F2","Lupe"
1782350.73951014,2404838.44490511,2010-12-21 10:48:23,"F","F2","Lupe"
1782346.81460687,2404823.03352139,2010-12-21 10:50:13,"F","F2","Lupe"
1782327.58555279,2404830.85848793,2010-12-21 10:52:38,"F","F2","Lupe"
1782350.92712645,2404824.62786446,2010-12-21 10:58:42,"F","F2","Lupe"
1782338.7749615,2404839.18228445,2010-12-21 11:10:52,"F","F2","Lupe"
1782343.22975918,2404828.24800732,2010-12-21 11:20:23,"F","F2","Lupe"
1782343.67746852,2404820.99266279,2010-12-21 11:30:26,"F","F2","Lupe"
1782302.24591419,2404822.19168026,2010-12-21 11:40:24,"F","F2","Lupe"
1782318.78841039,2404845.36932267,2010-12-21 11:42:08,"F","F2","Lupe"
1782375.93076042,2404844.10231969,2010-12-21 11:45:32,"F","F2","Lupe"
1782374.91173396,2404843.32116353,2010-12-21 11:46:04,"F","F2","Lupe"
1782373.19640346,2404843.89098235,2010-12-21 11:48:09,"F","F2","Lupe"
1782387.4044967,2404859.0970041,2010-12-21 11:52:09,"F","F2","Lupe"
1782386.85206555,2404859.77003608,2010-12-21 12:00:11,"F","F2","Lupe"
1782379.85368325,2404854.36831806,2010-12-21 12:10:16,"F","F2","Lupe"
1782376.08518705,2404852.06303685,2010-12-21 13:01:24,"F","F2","Lupe"
1782377.12206789,2404859.93420749,2010-12-21 14:00:19,"F","F2","Lupe"
1782368.73980612,2404850.66752517,2010-12-21 15:00:34,"F","F2","Lupe"
1782377.63236748,2404855.90927666,2010-12-21 16:00:55,"F","F2","Lupe"
1782375.50570657,2404851.650142,2010-12-21 17:00:28,"F","F2","Lupe"
1782375.81648964,2404851.60892066,2010-12-21 18:00:30,"F","F2","Lupe"
1782344.12472329,2404833.78869904,2010-12-21 19:00:32,"F","F2","Lupe"
1782376.51821218,2404850.76453697,2010-12-21 20:01:18,"F","F2","Lupe"
1782378.0516276,2404847.78586898,2010-12-21 21:00:17,"F","F2","Lupe"
1782378.22895843,2404850.31996005,2010-12-21 21:50:21,"F","F2","Lupe"
1782366.51992636,2404862.54465145,2010-12-21 22:00:36,"F","F2","Lupe"
1782321.31978729,2404829.28236785,2010-12-21 22:08:41,"F","F2","Lupe"
1782318.5868933,2404827.90000563,2010-12-21 22:10:11,"F","F2","Lupe"
1782320.02028469,2404829.2616458,2010-12-21 22:12:10,"F","F2","Lupe"
1782315.1654566,2404833.58960839,2010-12-21 22:14:12,"F","F2","Lupe"
1782311.75877645,2404830.46281771,2010-12-21 22:16:12,"F","F2","Lupe"
1782315.25952983,2404845.90002021,2010-12-21 22:20:19,"F","F2","Lupe"
1782334.43073022,2404829.0002681,2010-12-21 22:22:08,"F","F2","Lupe"
1782308.77298816,2404839.64346572,2010-12-21 22:24:08,"F","F2","Lupe"
1782284.6206976,2404849.40303848,2010-12-21 22:26:11,"F","F2","Lupe"
1782316.47770842,2404821.55490553,2010-12-21 22:28:07,"F","F2","Lupe"
1782328.61673791,2404811.32690018,2010-12-21 22:30:19,"F","F2","Lupe"
1782273.20727583,2404864.545938,2010-12-21 22:37:28,"F","F2","Lupe"
1782332.27571943,2404905.41119628,2010-12-21 22:42:40,"F","F2","Lupe"
1782330.65470476,2404938.97459165,2010-12-21 22:44:09,"F","F2","Lupe"
1782332.21430475,2404947.0040216,2010-12-21 22:46:09,"F","F2","Lupe"
1782382.89864552,2404942.85230229,2010-12-21 22:50:11,"F","F2","Lupe"
1782429.93049949,2404909.92884383,2010-12-21 22:58:26,"F","F2","Lupe"
1782402.16101028,2404858.50430914,2010-12-21 23:02:08,"F","F2","Lupe"
1782326.82464743,2404842.50700608,2010-12-21 23:04:10,"F","F2","Lupe"
1782313.80906631,2404838.08019866,2010-12-21 23:06:05,"F","F2","Lupe"
1782314.75467323,2404837.97115204,2010-12-21 23:08:13,"F","F2","Lupe"
1782310.5831188,2404808.88107926,2010-12-21 23:14:49,"F","F2","Lupe"
1782301.5599148,2404716.7532374,2010-12-21 23:18:10,"F","F2","Lupe"
1782365.86020688,2404561.54672812,2010-12-21 23:22:05,"F","F2","Lupe"
1782277.57184146,2404444.00523049,2010-12-21 23:26:52,"F","F2","Lupe"
1782254.62025726,2404461.33062679,2010-12-21 23:32:53,"F","F2","Lupe"
1782241.24949831,2404349.02897415,2010-12-21 23:36:06,"F","F2","Lupe"
1782146.21823684,2404404.72830678,2010-12-21 23:40:44,"F","F2","Lupe"
1782139.19565419,2404404.58096168,2010-12-21 23:42:09,"F","F2","Lupe"
1782073.92748274,2404416.81122674,2010-12-21 23:44:06,"F","F2","Lupe"
1782014.76773267,2404386.09090613,2010-12-21 23:46:06,"F","F2","Lupe"
1781983.94638311,2404382.59290255,2010-12-21 23:48:04,"F","F2","Lupe"
1781947.70280396,2404344.013167,2010-12-21 23:50:07,"F","F2","Lupe"
1781938.94794662,2404337.62184792,2010-12-21 23:52:09,"F","F2","Lupe"
1781931.11553296,2404348.2387713,2010-12-21 23:54:08,"F","F2","Lupe"
1781894.84822524,2404262.51148977,2010-12-21 23:56:07,"F","F2","Lupe"
1781810.60975568,2404260.11141002,2010-12-21 23:58:04,"F","F2","Lupe"
1781775.49918462,2404254.66848321,2010-12-22 00:00:31,"F","F2","Lupe"
1781784.30794641,2404222.62366579,2010-12-22 00:02:25,"F","F2","Lupe"
1781764.30611452,2404280.78564865,2010-12-22 00:04:11,"F","F2","Lupe"
1781771.8493643,2404227.03488377,2010-12-22 00:06:08,"F","F2","Lupe"
1781771.12459549,2404289.66961227,2010-12-22 00:08:06,"F","F2","Lupe"
1781773.45381361,2404290.46231659,2010-12-22 00:10:07,"F","F2","Lupe"
1781771.05321184,2404284.92127565,2010-12-22 00:20:24,"F","F2","Lupe"
1781773.61109537,2404278.53316568,2010-12-22 00:30:38,"F","F2","Lupe"
1781775.85244544,2404280.57979472,2010-12-22 01:00:22,"F","F2","Lupe"
1781786.06666334,2404269.82621708,2010-12-22 03:39:01,"F","F2","Lupe"
1781766.89817459,2404273.44096895,2010-12-22 03:42:06,"F","F2","Lupe"
